Sentence #,Word,Tag
Sentence: 49,",",O
Sentence: 49,DÃ­stt,O
Sentence: 49,.,O
Sentence: 49,Solan,O
Sentence: 49,",",O
Sentence: 49,HP,O
Sentence: 49,-,O
Sentence: 49,174101,O
Sentence: 49,",",O
Sentence: 49,M,O
Sentence: 49,-,O
Sentence: 49,HIM,O
Sentence: 49,/,O
Sentence: 49,COS/,O
Sentence: 49,09/140,O
Sentence: 49,.,O
Sentence: 49,BT,O
Sentence: 49,),O
Sentence: 49,Dabur,O
Sentence: 49,India,O
Sentence: 49,Limited,O
Sentence: 49,",",O
Sentence: 49,I.G.C.,O
Sentence: 49,",",O
Sentence: 49,Balipara,O
Sentence: 49,",",O
Sentence: 49,P.0.-Ghoramari,O
Sentence: 49,",",O
Sentence: 49,Distt,O
Sentence: 49,.,O
Sentence: 49,Sonitpur,O
Sentence: 49,-784105,O
Sentence: 49,",",O
Sentence: 49,Assam,O
Sentence: 49,",",O
Sentence: 49,M,O
Sentence: 49,-,O
Sentence: 49,C-42M/2017,O
Sentence: 49,.,O
Sentence: 49,Regd,O
Sentence: 49,.,O
Sentence: 49,Office,O
Sentence: 49,&,O
Sentence: 49,Consumer,O
Sentence: 49,Cell,O
Sentence: 49,:,O
Sentence: 49,83,O
Sentence: 49,",",O
Sentence: 49,Asaf,O
Sentence: 49,Ali,O
Sentence: 49,Road,O
Sentence: 49,",",O
Sentence: 49,New,O
Sentence: 49,DelhÃ­-,O
Sentence: 49,110002,O
Sentence: 49,",",O
Sentence: 49,E,O
Sentence: 49,-,O
Sentence: 49,mail,O
Sentence: 49,:,O
Sentence: 49,daburcares@dabur.com,O
Sentence: 49,",",O
Sentence: 49,Toll,O
Sentence: 49,Free,O
Sentence: 49,:,O
Sentence: 49,1800,O
Sentence: 49,-,O
Sentence: 49,103,O
Sentence: 49,-,O
Sentence: 49,1644,O
Sentence: 49,.,O
Sentence: 49,INGREDIENTS,O
Sentence: 49,:,O
Sentence: 49,Mineral,O
Sentence: 49,Oil,O
Sentence: 49,49.8,O
Sentence: 49,%,O
Sentence: 49,",",O
Sentence: 49,Vegetable,O
Sentence: 49,Oiis,O
Sentence: 49,including,O
Sentence: 49,Amla,O
Sentence: 49,extract,O
Sentence: 49,473,O
Sentence: 49,%,O
Sentence: 49,",",O
Sentence: 49,Sugandhit,O
Sentence: 49,dravya,O
Sentence: 49,",",O
Sentence: 49,Antioxidant,O
Sentence: 49,-,O
Sentence: 49,TBHO,O
Sentence: 49,",",O
Sentence: 49,C.L-12740,O
Sentence: 49,",",O
Sentence: 49,C.l.-61565,O
Sentence: 49,&,O
Sentence: 49,GI-26100,O
Sentence: 49,12231707o,O
Sentence: 49,450,O
Sentence: 49,ml,O
Sentence: 49,See,O
Sentence: 49,below,O
Sentence: 49,MRP,O
Sentence: 49,Rs,O
Sentence: 49,",",O
Sentence: 49,(,O
Sentence: 49,incl,O
Sentence: 49,..,O
Sentence: 49,of,O
Sentence: 49,all,O
Sentence: 49,taxes,O
Sentence: 49,),O
Sentence: 49,.,O
Sentence: 49,Batch,O
Sentence: 49,No,O
Sentence: 49,.,O
Sentence: 49,Mfd,O
Sentence: 49,.,O
Sentence: 49,&,O
Sentence: 49,Use,O
Sentence: 49,before,O
Sentence: 49,Rs,O
Sentence: 49,199,O
Sentence: 49,00,O
Sentence: 49,BTO1036,O
Sentence: 49,10/20,O
Sentence: 49,10/23,O
Sentence: 49,Bottle,O
Sentence: 49,RD,O
Sentence: 49,No.252839,O
Sentence: 50,Paracute,B-BRAND
Sentence: 50,ADVANSEDM,O
Sentence: 50,COcONUT,B-PRODUCT
Sentence: 50,HAIR,I-PRODUCT
Sentence: 50,olL,I-PRODUCT
Sentence: 50,With,O
Sentence: 50,100,O
Sentence: 50,%,O
Sentence: 50,pure,O
Sentence: 50,COconut,O
Sentence: 50,ot,O
Sentence: 50,for,O
Sentence: 50,long,O
Sentence: 50,&,O
Sentence: 50,strong,O
Sentence: 50,hai,O
Sentence: 51,NET,O
Sentence: 51,OTY,O
Sentence: 51,Vetale,B-BRAND
Sentence: 51,M,O
Sentence: 51,Code,O
Sentence: 51,FHHO05,O
Sentence: 51,MED,O
Sentence: 51,DEEP,O
Sentence: 51,FOR,O
Sentence: 51,LOHGB,O
Sentence: 51,W,O
Sentence: 51,STRONG,O
Sentence: 51,C,O
Sentence: 51,KHAIR,O
Sentence: 51,US,O
Sentence: 51,BEFORE,O
Sentence: 51,:,O
Sentence: 51,BATCH,O
Sentence: 51,NO,O
Sentence: 51,.,O
Sentence: 51,190,O
Sentence: 51,ml,O
Sentence: 51,nct,O
Sentence: 51,ot,O
Sentence: 51,all,O
Sentence: 51,taxes,O
Sentence: 51,),O
Sentence: 51,SEE,O
Sentence: 51,ABOVE,O
Sentence: 52,Oghngis,O
Sentence: 52,"""",O
Sentence: 52,buds,O
Sentence: 52,',O
Sentence: 52,provmsdds,O
Sentence: 52,7IPS,O
Sentence: 52,Gentle,O
Sentence: 52,cleansing,O
Sentence: 52,around,O
Sentence: 52,the,O
Sentence: 52,earS,O
Sentence: 53,sppsuOJt,O
Sentence: 53,Masala,B-PRODUCT
Sentence: 53,India,O
Sentence: 53,'s,O
Sentence: 53,Magic,O
Sentence: 53,URE,O
Sentence: 53,GHIP,O
Sentence: 53,.,O
Sentence: 53,25,O
Sentence: 53,%,O
Sentence: 53,",",O
Sentence: 53,20,O
Sentence: 54,GLIITE,O
Sentence: 54,FREE,O
Sentence: 54,500,O
Sentence: 54,100a,O
Sentence: 54,CAB,O
Sentence: 54,AIDE,O
Sentence: 54,MOVIE,O
Sentence: 54,provmsdds,O
Sentence: 54,o00,O
Sentence: 54,SERVIC,O
Sentence: 54,OROCERY,O
Sentence: 54,CORNITOS,B-BRAND
Sentence: 54,Nacho,B-PRODUCT
Sentence: 54,Grisps,I-PRODUCT
Sentence: 54,CHEESE,O
Sentence: 54,AND,O
Sentence: 54,HERBS,O
Sentence: 54,SOME,O
Sentence: 54,THINGS,O
Sentence: 54,APE,O
Sentence: 54,MADE,O
Sentence: 54,FOR,O
Sentence: 54,EACHY,O
Sentence: 54,UKE,O
Sentence: 54,THE,O
Sentence: 54,UNIQUE,O
Sentence: 54,COMBINA,O
Sentence: 54,CHEDDAR,O
Sentence: 54,CHEESE,O
Sentence: 54,&,O
Sentence: 54,COOLITALIA,O
Sentence: 54,DIE,O
Sentence: 54,-,O
Sentence: 54,HARD,O
Sentence: 54,CHEESE,O
Sentence: 54,LOVER,O
Sentence: 54,OR,O
Sentence: 54,SIMPLY,O
Sentence: 54,YOU'L,O
Sentence: 54,FAVLIN,O
Sentence: 54,LOVE,O
Sentence: 54,FOA,O
Sentence: 55,TTA,B-BRAND
Sentence: 55,Atta,O
Sentence: 55,Noodi,B-BRAND
Sentence: 55,:,O
Sentence: 55,Break,O
Sentence: 55,the,O
Sentence: 55,(,O
Sentence: 55,apptox,O
Sentence: 55,.,O
Sentence: 55,1,O
Sentence: 55,cup,O
Sentence: 55,),O
Sentence: 55,of,O
Sentence: 55,â€¢TASTEMAKERO,O
Sentence: 55,T0,O
Sentence: 55,225,O
Sentence: 55,Add,O
Sentence: 55,Noodles,O
Sentence: 55,tnd,O
Sentence: 55,Maa,O
Sentence: 55,Lald,O
Sentence: 55,Lar,O
Sentence: 55,1,O
Sentence: 55,driain,O
Sentence: 55,rete,O
Sentence: 55,0CcaSIo,O
Sentence: 55,PREPARATION,O
Sentence: 55,instant,O
Sentence: 55,Noodles,O
Sentence: 55,average,O
Sentence: 55,adulr,O
Sentence: 55,{,O
Sentence: 55,2000,O
Sentence: 55,72.5,O
Sentence: 55,g,O
Sentence: 55,%,O
Sentence: 55,of,O
Sentence: 55,Guidetine,O
Sentence: 55,Daily,O
Sentence: 55,Amounts,O
Sentence: 55,of,O
Sentence: 55,a,O
Sentence: 55,ber,O
Sentence: 55,neodtes,O
Sentence: 55,VEG,O
Sentence: 55,ATTA,O
Sentence: 55,sala,O
Sentence: 55,121,O
Sentence: 55,serve,O
Sentence: 55,is,O
Sentence: 55,23,O
Sentence: 55,kcall,O
Sentence: 55,8.0,O
Sentence: 55,9,O
Sentence: 55,SO,O
Sentence: 55,a,O
Sentence: 55,source,O
Sentence: 55,of,O
Sentence: 55,unte,O
Sentence: 55,NASQ,O
Sentence: 55,CES,O
Sentence: 55,&,O
Sentence: 55,he,O
Sentence: 55,Belicious,O
Sentence: 55,Ifa,O
Sentence: 55,1.59,O
Sentence: 55,584.2,O
Sentence: 55,K,O
Sentence: 55,Magg,O
Sentence: 55,Nuti,O
Sentence: 55,-,O
Sentence: 55,licious,O
Sentence: 55,Suggested,O
Sentence: 55,arnishing,O
Sentence: 56,sppsuaoJd,O
Sentence: 56,100%CoFFEE,B-PRODUCT
Sentence: 56,PURE,O
Sentence: 56,CLASSIC,O
Sentence: 56,NESCAFE,B-BRAND
Sentence: 56,.,O
Sentence: 56,POWDER,O
Sentence: 56,SOLJBLE,O
Sentence: 56,COFFEE,O
Sentence: 56,Adn,O
Sentence: 57,Dabu,B-BRAND
Sentence: 57,Chyawanash,B-PRODUCT
Sentence: 57,3x,O
Sentence: 57,MIMUNITY,O
Sentence: 57,ICTION,O
Sentence: 57,tUNICALI,O
Sentence: 57,TESTEL,O
Sentence: 58,A,O
Sentence: 58,TATA,B-BRAND
Sentence: 58,Produc,O
Sentence: 58,FARSJA,O
Sentence: 58,Crisp,O
Sentence: 58,&,O
Sentence: 58,Chatpata,O
Sentence: 58,Aloo,B-PRODUCT
Sentence: 58,Bhujia,I-PRODUCT
Sentence: 58,Tuded,O
Sentence: 58,Fried,O
Sentence: 58,Indian,O
Sentence: 58,Snack,O
Sentence: 59,48,O
Sentence: 59,de,O
Sentence: 59,",",O
Sentence: 59,Arwter,O
Sentence: 59,Dred,O
Sentence: 59,Tomatoes,B-PRODUCT
Sentence: 59,per,O
Sentence: 59,Sere,O
Sentence: 59,Solt,O
Sentence: 59,Acitty,O
Sentence: 59,Regulator,O
Sentence: 59,Flavouing,O
Sentence: 59,14.99,O
Sentence: 59,0.00,O
Sentence: 59,32.99,O
Sentence: 59,31.34,O
Sentence: 59,Powder,O
Sentence: 59,Re,O
Sentence: 59,0.00,O
Sentence: 59,30.00,O
Sentence: 59,don,O
Sentence: 59,the,O
Sentence: 59,basis,O
Sentence: 59,e,O
Sentence: 59,adult,O
Sentence: 59,per,O
Sentence: 59,day,O
Sentence: 59,.,O
Sentence: 59,ivate,O
Sentence: 59,Limited,O
Sentence: 59,",",O
Sentence: 59,Plot,O
Sentence: 59,Rajasthan-,O
Sentence: 59,342304,O
Sentence: 59,Buiding,O
Sentence: 59,",",O
Sentence: 59,2-,O
Sentence: 59,floot,O
Sentence: 59,",",O
Sentence: 59,STORE,O
Sentence: 59,IN,O
Sentence: 59,AN,O
Sentence: 59,diligently,O
Sentence: 59,processed,O
Sentence: 59,Seasoned,O
Sentence: 59,wth,O
Sentence: 59,a,O
Sentence: 59,zesty,O
Sentence: 59,mix,O
Sentence: 59,of,O
Sentence: 59,traditional,O
Sentence: 59,spices,O
Sentence: 59,which,O
Sentence: 59,is,O
Sentence: 59,the,O
Sentence: 59,Fabsta,O
Sentence: 59,",",O
Sentence: 59,a,O
Sentence: 59,brand,O
Sentence: 59,from,O
Sentence: 59,the,O
Sentence: 59,Tata,O
Sentence: 59,Group,O
Sentence: 59,",",O
Sentence: 59,comes,O
Sentence: 59,with,O
Sentence: 59,a,O
Sentence: 59,promise,O
Sentence: 59,lantalize,O
Sentence: 59,you,O
Sentence: 59,taste,O
Sentence: 59,buds,O
Sentence: 59,with,O
Sentence: 59,this,O
Sentence: 59,crispy,O
Sentence: 59,and,O
Sentence: 59,i,O
Sentence: 59,iesistibly,O
Sentence: 59,tasty,O
Sentence: 59,unforgettable,O
Sentence: 59,culinary,O
Sentence: 59,experience,O
Sentence: 59,that,O
Sentence: 59,brings,O
Sentence: 59,families,O
Sentence: 59,togethe,O
Sentence: 59,of,O
Sentence: 59,happiness,O
Sentence: 59,.,O
Sentence: 59,Fabsta,O
Sentence: 59,Aloo,O
Sentence: 59,Bhuia,O
Sentence: 59,is,O
Sentence: 59,made,O
Sentence: 59,from,O
Sentence: 59,diligenty,O
Sentence: 59,FOR,O
Sentence: 59,CUSTOMER,O
Sentence: 59,FEEDBACK,O
Sentence: 59,CO,O
Sentence: 59,MPLANT,O
Sentence: 59,.,O
Sentence: 59,WRITE,O
Sentence: 59,TO,O
Sentence: 59,MANAGER,O
Sentence: 59,CONSUMER,O
Sentence: 59,VAREA,O
Sentence: 59,&,O
Sentence: 59,MARKETED,O
Sentence: 59,BY,O
Sentence: 59,ADDRESS,O
Sentence: 59,OR,O
Sentence: 59,CALL,O
Sentence: 59,US,O
Sentence: 59,AT,O
Sentence: 59,09029002233,O
Sentence: 59,OR,O
Sentence: 59,EMAIL,O
Sentence: 59,US,O
Sentence: 59,AT,O
Sentence: 59,STARHELP@TRENT,O
Sentence: 59,-,O
Sentence: 59,TATA.COM,O
Sentence: 59,NET,O
Sentence: 59,QUANTITY,O
Sentence: 59,:,O
Sentence: 59,MRP,O
Sentence: 59,(,O
Sentence: 59,inclusive,O
Sentence: 59,of,O
Sentence: 59,all,O
Sentence: 59,taxes,O
Sentence: 59,),O
Sentence: 59,UNIT,O
Sentence: 59,SALE,O
Sentence: 59,PRICER,O
Sentence: 59,Aloo,O
Sentence: 59,Bhujia,O
Sentence: 59,BATCH,O
Sentence: 59,NO,O
Sentence: 59,.,O
Sentence: 59,:,O
Sentence: 59,Crisp,O
Sentence: 59,&,O
Sentence: 59,Chatpata,O
Sentence: 59,PACKED,O
Sentence: 59,ON,O
Sentence: 59,:,O
Sentence: 59,USE,O
Sentence: 59,BY,O
Sentence: 59,:,O
Sentence: 59,TRY,O
Sentence: 59,OUR,O
Sentence: 59,MOONG,B-PRODUCT
Sentence: 59,DAL,I-PRODUCT
Sentence: 59,BHUJIA,I-PRODUCT
Sentence: 59,SEV,O
Sentence: 59,350,O
Sentence: 59,g,O
Sentence: 59,i407/224,O
Sentence: 59,A,O
Sentence: 59,VATA,O
Sentence: 59,Foduct,O
Sentence: 59,FAESTA,O
Sentence: 59,Moong,O
Sentence: 59,Dal,O
Sentence: 59,o,O
Sentence: 59,Sis,O
Sentence: 59,AW,O
Sentence: 59,2847,O
Sentence: 59,26252,O
Sentence: 59,.,O
Sentence: 59,Vats,O
Sentence: 60,gsk,O
Sentence: 60,EAXERPACKO,O
Sentence: 60,FASTRELIEFFROMACIDTY,O
Sentence: 60,ENO,O
Sentence: 60,HSRNsECONDS,O
Sentence: 60,LEMON,O
Sentence: 60,FLAVOUR,O
Sentence: 60,Fruit,O
Sentence: 60,Salt,O
Sentence: 60,6,O
Sentence: 60,SACHETS,O
Sentence: 61,PHENI,B-PRODUCT
Sentence: 61,FINE,O
Sentence: 61,INDIAN,O
Sentence: 61,CONFECTIONS,O
Sentence: 61,RLSVL,O
Sentence: 61,TVAO,O
Sentence: 61,N,O
Sentence: 61,ANAND,O
Sentence: 61,TASTE,O
Sentence: 62,serving,O
Sentence: 62,suggestion,O
Sentence: 62,BAKING,B-PRODUCT
Sentence: 62,SODA,I-PRODUCT
Sentence: 62,No,O
Sentence: 62,added,O
Sentence: 62,Preservative,O
Sentence: 62,or,O
Sentence: 62,Colour,O
Sentence: 62,Goodness,O
Sentence: 62,Inside,O
Sentence: 62,provmsdds,O
Sentence: 62,Dessert,O
Sentence: 62,Net,O
Sentence: 62,wt,O
Sentence: 62,:,O
Sentence: 62,100,O
Sentence: 62,g,O
Sentence: 63,onigina,B-BRAND
Sentence: 63,PREMIUM,O
Sentence: 63,INSTANT,O
Sentence: 63,COFFEE,B-PRODUCT
Sentence: 64,PANTENE,B-BRAND
Sentence: 64,HAIR,O
Sentence: 64,SCIENCE,O
Sentence: 64,PROV,O
Sentence: 64,SILKY,O
Sentence: 64,SMOOTH,O
Sentence: 64,INTENSELY,O
Sentence: 64,HYDRATES,O
Sentence: 64,FOR,O
Sentence: 64,SMOOTH,O
Sentence: 64,",",O
Sentence: 64,FRIZZ,O
Sentence: 64,TAMED,O
Sentence: 64,HAIR,O
Sentence: 64,*,O
Sentence: 64,WITH,O
Sentence: 64,PRO,O
Sentence: 64,-,O
Sentence: 64,V,O
Sentence: 64,+,O
Sentence: 64,VITAMINE,O
Sentence: 64,SHAMPOO,B-PRODUCT
Sentence: 64,21005197,O
Sentence: 65,CLOROX,B-BRAND
Sentence: 65,Disinfecting,B-PRODUCT
Sentence: 65,Wipes,I-PRODUCT
Sentence: 65,Kills,O
Sentence: 65,99.9,O
Sentence: 65,%,O
Sentence: 65,of,O
Sentence: 65,Viruses,O
Sentence: 65,&,O
Sentence: 65,Bacteria,O
Sentence: 65,Fresh,O
Sentence: 65,Scent,O
Sentence: 65,Safe,O
Sentence: 65,on,O
Sentence: 65,Finished,O
Sentence: 65,VWood,O
Sentence: 65,",",O
Sentence: 65,Sealed,O
Sentence: 65,Granite,O
Sentence: 65,and,O
Sentence: 65,Stainless,O
Sentence: 65,Steel,O
Sentence: 66,LA,B-BRAND
Sentence: 66,SHIELD,I-BRAND
Sentence: 66,EXPERT,I-BRAND
Sentence: 66,URBAN,I-BRAND
Sentence: 66,PROTECT,O
Sentence: 66,MINERAL,O
Sentence: 66,SUNSCREEN,B-PRODUCT
Sentence: 66,GEL,O
Sentence: 66,POLLUTION,O
Sentence: 66,PROTECT,O
Sentence: 66,SPF,O
Sentence: 66,50,O
Sentence: 66,PA+++,O
Sentence: 66,UVA,O
Sentence: 66,-,O
Sentence: 66,UVB,O
Sentence: 66,UV,O
Sentence: 66,and,O
Sentence: 66,Pollution,O
Sentence: 66,defense,O
Sentence: 66,Lightweight,O
Sentence: 66,and,O
Sentence: 66,oil,O
Sentence: 66,-,O
Sentence: 66,free,O
Sentence: 66,Moisture,O
Sentence: 66,boost,O
Sentence: 66,formula,O
Sentence: 66,Dermatologically,O
Sentence: 66,Tested,O
Sentence: 66,Suitable,O
Sentence: 66,For,O
Sentence: 66,All,O
Sentence: 66,Skin,O
Sentence: 66,Types,O
Sentence: 67,Surf,B-BRAND
Sentence: 67,excel,I-BRAND
Sentence: 67,EASY,O
Sentence: 67,WASH,O
Sentence: 67,Removes,O
Sentence: 67,Tough,O
Sentence: 67,Stains,O
Sentence: 67,Easily,O
Sentence: 68,B,B-BRAND
Sentence: 68,ROYAL,I-BRAND
Sentence: 68,TM,O
Sentence: 68,Organic,O
Sentence: 68,eat,O
Sentence: 68,healthy,O
Sentence: 68,Certified,O
Sentence: 68,by,O
Sentence: 68,:,O
Sentence: 68,AASHIRVAAD,O
Sentence: 68,MADE,O
Sentence: 68,FROM,O
Sentence: 68,NATURAL,O
Sentence: 68,IODIZED,O
Sentence: 68,SALT,O
Sentence: 68,SEA,O
Sentence: 68,SALT,O
Sentence: 68,CRYSTALS,O
Sentence: 68,.,O
Sentence: 68,For,O
Sentence: 68,normal,O
Sentence: 68,lgrowth,O
Sentence: 68,and,O
Sentence: 68,brain,O
Sentence: 68,function,
Sentence: 69,ORGANC,O
Sentence: 69,NUTS,O
Sentence: 69,Â©,O
Sentence: 69,A,O
Sentence: 69,CALIFORNIA,O
Sentence: 69,",",B-BRAND
Sentence: 69,ALMOND,O
Sentence: 69,DELICIOUS,O
Sentence: 69,SOURCE,O
Sentence: 69,OF,O
Sentence: 69,DIETARY,O
Sentence: 69,FIBRE,O
Sentence: 69,GROSS,O
Sentence: 69,CONTENT,O
Sentence: 69,500,O
Sentence: 69,GRAMS,
Sentence: 70,7ZIP,O
Sentence: 70,LOCK,O
Sentence: 70,>,B-BRAND
Sentence: 70,Brooke,I-BRAND
Sentence: 70,Bond,O
Sentence: 70,(,O
Sentence: 70,Red,O
Sentence: 70,Cabel,
Sentence: 71,Farmley,O
Sentence: 71,NO,O
Sentence: 71,ADULTERATION,O
Sentence: 71,ALL,O
Sentence: 71,NATURAL,O
Sentence: 71,PREMIUM,B-PRODUCT
Sentence: 71,WALNUTS,I-PRODUCT
Sentence: 71,GOURMET,O
Sentence: 71,~BROKEN,O
Sentence: 71,~,O
Sentence: 71,NUTRITIOUS,O
Sentence: 71,&,O
Sentence: 71,CRUNCHIER,O
Sentence: 71,VACUUM,O
Sentence: 71,PACKED,O
Sentence: 71,HIGH,O
Sentence: 71,IN,O
Sentence: 71,OMEGA3,O
Sentence: 71,100,O
Sentence: 71,%,O
Sentence: 71,NATURAL,O
Sentence: 71,Net,O
Sentence: 71,Wt,O
Sentence: 71,.,O
Sentence: 71,2009,
Sentence: 72,RAISINS,O
Sentence: 72,Vedaka,
Sentence: 73,Colgate,O
Sentence: 73,MEGA,O
Sentence: 73,Maxfresh,O
Sentence: 73,wHCOOLING,O
Sentence: 73,CRYSTALS,O
Sentence: 73,NEW,O
Sentence: 73,10X,O
Sentence: 73,LONGER,O
Sentence: 73,LASTING,O
Sentence: 73,cooLING,O
Sentence: 73,"""",O
Sentence: 73,PEPPERMINT,O
Sentence: 73,ICE,O
Sentence: 73,SAVER,O
Sentence: 73,300,O
Sentence: 73,g,O
Sentence: 73,2x,O
Sentence: 73,150,O
Sentence: 73,g,
Sentence: 74,Fiona,I-BRAND
Sentence: 74,Refined,B-PRODUCT
Sentence: 74,Sunflower,I-PRODUCT
Sentence: 74,oil,O
Sentence: 74,UPTO,O
Sentence: 74,VITO,O
Sentence: 74,50,O
Sentence: 74,.,O
Sentence: 74,PROTECT,O
Sentence: 74,HIGHER,O
Sentence: 74,VITAMINS,O
Sentence: 74,TRANSFER,O
Sentence: 74,TO,O
Sentence: 74,YOUR,O
Sentence: 74,FOOD,
Sentence: 75,Active,O
Sentence: 75,Wheel,O
Sentence: 75,2in1,O
Sentence: 75,Clean,O
Sentence: 75,&,O
Sentence: 75,Fresh,
Sentence: 76,WORLD,O
Sentence: 76,'S,O
Sentence: 76,NO,O
Sentence: 76,.,O
Sentence: 76,Honey,O
Sentence: 76,Grade,O
Sentence: 76,Special,B-BRAND
Sentence: 76,Dabur,B-PRODUCT
Sentence: 76,Honey,O
Sentence: 76,100,O
Sentence: 76,%,O
Sentence: 76,PURITY,O
Sentence: 76,GUARANTEED,O
Sentence: 76,As,O
Sentence: 76,per,O
Sentence: 76,global,O
Sentence: 76,syndicate,O
Sentence: 76,study,O
Sentence: 76,report,O
Sentence: 76,of,O
Sentence: 76,Honey,O
Sentence: 76,category,O
Sentence: 76,2021,O
Sentence: 76,-,O
Sentence: 76,2022,O
Sentence: 76,by,O
Sentence: 76,a,O
Sentence: 76,Market,O
Sentence: 76,Research,O
Sentence: 76,agency,O
Sentence: 76,",",O
Sentence: 76,Dabur,O
Sentence: 76,Honey,O
Sentence: 76,is,O
Sentence: 76,the,O
Sentence: 76,highest,O
Sentence: 76,seling,O
Sentence: 76,brand,O
Sentence: 76,by,O
Sentence: 76,volume,O
Sentence: 76,in,O
Sentence: 76,the,O
Sentence: 76,world,O
Sentence: 76,.,
Sentence: 77,2,O
Sentence: 77,PADS,O
Sentence: 77,Saveâ‚¹2,O
Sentence: 77,Scotch,B-BRAND
Sentence: 77,Brite,I-BRAND
Sentence: 77,Silver,I-BRAND
Sentence: 77,Sparks,I-BRAND
Sentence: 77,Superior,O
Sentence: 77,Cleaning,B-PRODUCT
Sentence: 77,Power,I-PRODUCT
Sentence: 78,KIRKLAND,B-BRAND
Sentence: 78,CALCIUM,O
Sentence: 78,600,O
Sentence: 78,mg,O
Sentence: 78,With,O
Sentence: 78,Vitamir,O
Sentence: 78,D3,O
Sentence: 78,For,O
Sentence: 78,Strong,O
Sentence: 78,Bones,O
Sentence: 78,and,O
Sentence: 78,Teetht,O
Sentence: 78,Vitamin,O
Sentence: 78,D,O
Sentence: 78,Assists,O
Sentence: 78,in,O
Sentence: 78,the,O
Sentence: 78,Absorption,O
Sentence: 78,of,O
Sentence: 78,Calcium,O
Sentence: 78,500,O
Sentence: 78,TABLETS,O
Sentence: 78,Dietary,B-PRODUCT
Sentence: 78,Supplement,I-PRODUCT
Sentence: 79,EVEREST,B-BRAND
Sentence: 79,Chhole,O
Sentence: 79,Masala,B-BRAND
Sentence: 79,Mxed,I-BRAND
Sentence: 79,Masala,I-BRAND
Sentence: 79,Powder,I-BRAND
Sentence: 80,BLUE,B-BRAND
Sentence: 80,BIRD,I-BRAND
Sentence: 80,The,O
Sentence: 80,taste,O
Sentence: 80,that,O
Sentence: 80,lingers,O
Sentence: 80,Baking,O
Sentence: 80,",",O
Sentence: 80,Soda,O
Sentence: 80,Serving,O
Sentence: 80,Suggestion,O
Sentence: 80,Net,O
Sentence: 80,WL,O
Sentence: 80,l00,O
Sentence: 80,g,O
Sentence: 80,ALL,O
Sentence: 80,PURPOSE,O
Sentence: 80,eET,O
Sentence: 80,RAISING,O
Sentence: 80,BAKING,O
Sentence: 80,ITEMS,O
Sentence: 80,STEAMED,O
Sentence: 80,DISNES,O
Sentence: 80,FRIED,B-PRODUCT
Sentence: 80,SNACKS,I-PRODUCT
Sentence: 80,100%Veg,O
Sentence: 80,.,O
Sentence: 81,Dabur,B-BRAND
Sentence: 81,Chyawanprash,B-PRODUCT
Sentence: 81,DOUBLE,O
Sentence: 81,Immunity,O
Sentence: 81,',O
Sentence: 81,Clinically,O
Sentence: 81,Tested,O
Sentence: 81,HELP,O
Sentence: 81,AWALEHA,O
Sentence: 82,SANDERS,B-BRAND
Sentence: 82,SMALL,O
Sentence: 82,BATCH,O
Sentence: 82,WONDERS,O
Sentence: 82,DARK,B-PRODUCT
Sentence: 82,CHOCOLATE,I-PRODUCT
Sentence: 82,Enlarged,O
Sentence: 82,to,O
Sentence: 82,o,O
Sentence: 82,testure,O
Sentence: 82,and,O
Sentence: 82,SEA,O
Sentence: 82,SALT,O
Sentence: 82,CARAMELS,O
Sentence: 82,NET,O
Sentence: 82,WT,O
Sentence: 82,.,O
Sentence: 82,36,O
Sentence: 82,0Z,O
Sentence: 82,(,O
Sentence: 82,1.02KG,O
Sentence: 82,),O
Sentence: 83,Amul,B-BRAND
Sentence: 83,malai,O
Sentence: 83,Paneer,B-PRODUCT
Sentence: 83,PANEER,O
Sentence: 83,PROTEIN,O
Sentence: 83,Amul,O
Sentence: 84,kÄ±sSan,B-BRAND
Sentence: 84,â‚¹,O
Sentence: 84,50/,O
Sentence: 84,0121,O
Sentence: 84,g,O
Sentence: 84,415,O
Sentence: 84,o,O
Sentence: 84,16/02124,O
Sentence: 84,15/11/24,O
Sentence: 84,FRESH,O
Sentence: 84,TOMATO,B-PRODUCT
Sentence: 84,KETCHUp,I-PRODUCT
Sentence: 84,FROM,O
Sentence: 84,THE,O
Sentence: 84,FARMER,O
Sentence: 84,.,O
Sentence: 84,DO5,O
Sentence: 84,Â°,O
Sentence: 84,9,O
Sentence: 84,à¥¤,O
Sentence: 84,2,O
Sentence: 84,14,O
Sentence: 84,20,O
Sentence: 84,SINCE,O
Sentence: 84,1934,O
Sentence: 84,.,O
Sentence: 84,100,O
Sentence: 84,%,O
Sentence: 84,REA,O
Sentence: 84,OMA,O
Sentence: 84,Per,O
Sentence: 84,Seve,O
Sentence: 84,(,O
Sentence: 84,150,O
Sentence: 84,),O
Sentence: 84,20,O
Sentence: 84,19,O
Sentence: 84,),O
Sentence: 84,ONLY,O
Sentence: 84,BRAND,O
Sentence: 84,NAME,O
Sentence: 84,&,O
Sentence: 84,DOESNT,O
Sentence: 84,REPRESENT,O
Sentence: 84,ITS,O
Sentence: 84,TRUE,O
Sentence: 84,NATURE,O
Sentence: 84,.,O
Sentence: 85,Aveeno,B-BRAND
Sentence: 85,.,O
Sentence: 85,Daily,O
Sentence: 85,Moisturizing,O
Sentence: 85,BODY,B-PRODUCT
Sentence: 85,LOTION,I-PRODUCT
Sentence: 85,Intensely,O
